timestamp,side,price,amount,mid_reference
1722476945720728,sell,0.011092968867080702,744.0,0.011087050000000001
1722476945720733,sell,0.011092968867080702,256.0,0.011087050000000001
1722477050120515,buy,0.011077314556214917,1000.0,0.01108285
1722477085093899,buy,0.011054878846430702,1000.0,0.01106035
1722477159230615,sell,0.011074072788524751,1000.0,0.01106855
1722477167342681,buy,0.011063871550262904,902.0,0.01106935
1722477167342684,buy,0.011063871550262904,98.0,0.01106935
1722477364265794,buy,0.011050287246762923,454.0,0.011055849999999999
1722477364265795,buy,0.011050287246762923,546.0,0.011055849999999999
1722477571220282,sell,0.011070036959993266,531.0,0.01106445
1722477571220283,sell,0.011070036959993266,469.0,0.01106445
1722477705104466,sell,0.011084980712275816,1000.0,0.01107935
1722477829697519,buy,0.011054233952796115,1000.0,0.01105975
1722477848348346,buy,0.011047515702986942,1000.0,0.01105305
1722477849034588,buy,0.011042205196614986,1000.0,0.01104765
1722477878399603,sell,0.011047779886368481,1000.0,0.01104225
1722477967787477,buy,0.011034527060278567,874.0,0.01104005
1722477967787480,buy,0.011034527060278567,126.0,0.01104005
1722477972660141,buy,0.01103879493750212,1000.0,0.01104425
1722478311949699,sell,0.011090461718825058,1000.0,0.01108495
1722478356593364,buy,0.011099044329922758,712.0,0.01110455
1722478356593365,buy,0.011099044329922758,288.0,0.01110455
1722478409869537,buy,0.011093667541078525,1000.0,0.01109925
1722478470438485,buy,0.011093364737713565,744.0,0.01109895
1722478470438490,buy,0.011093364737713565,256.0,0.01109895
1722478505855979,sell,0.011086416860558035,745.0,0.01108085
1722478505855979,sell,0.011086416860558035,255.0,0.01108085
1722478543720367,sell,0.01106618659277433,1000.0,0.01106065
1722478628325125,sell,0.011066381661470366,789.0,0.01106085
1722478628325126,sell,0.011066381661470366,211.0,0.01106085
1722478796932477,sell,0.010999556180277863,456.0,0.01099405
1722478796932481,sell,0.010999556180277863,544.0,0.01099405
1722478816750455,sell,0.010998318632682927,456.0,0.010992749999999999
1722478816750455,sell,0.010998318632682927,544.0,0.010992749999999999
1722478860204661,sell,0.011014734604070011,1000.0,0.01100925
1722478871523316,sell,0.011022962085445853,1000.0,0.01101735
1722478873452766,buy,0.011015473710076355,1000.0,0.01102095
1722478923054131,buy,0.011007641041078181,912.0,0.01101305
1722478923054132,buy,0.011007641041078181,88.0,0.01101305
1722478925864958,buy,0.011004166007103295,1000.0,0.01100965
1722478960015978,sell,0.010993956813918687,1000.0,0.01098845
1722479006786478,sell,0.01100505238958595,456.0,0.010999450000000001
1722479006786482,sell,0.01100505238958595,544.0,0.010999450000000001
1722479040795862,buy,0.010978166161642626,1000.0,0.010983650000000001
1722479138307186,sell,0.01100575225317693,456.0,0.01100025
1722479138307187,sell,0.01100575225317693,544.0,0.01100025
1722479248031556,sell,0.011029795641617603,1000.0,0.01102425
1722480004219261,buy,0.011030153572481324,1000.0,0.011035650000000001
1722480026429438,sell,0.011034559223396164,1000.0,0.01102885
1722480048836113,buy,0.011023148473389538,1000.0,0.01102855
1722480076223290,buy,0.01102778330853964,1000.0,0.01103325
1722480085463282,sell,0.011034701589124776,1000.0,0.01102915
1722480098361990,buy,0.01103658078373298,1000.0,0.01104205
1722480188862216,sell,0.01102942255537283,1000.0,0.01102385
1722480676705059,buy,0.011011644770707037,456.0,0.01101715
1722480676705061,buy,0.011011644770707037,456.0,0.01101715
1722480676705063,buy,0.011011644770707037,88.0,0.01101715
1722480818866974,buy,0.011031342274671582,1000.0,0.01103685
1722480854378125,buy,0.011026957331642665,1000.0,0.01103245
1722481097704374,sell,0.011039674795577815,454.0,0.01103415
1722481097704375,sell,0.011039674795577815,546.0,0.01103415
1722481297279065,buy,0.010993015752148085,1000.0,0.01099855
1722481370384789,sell,0.010984644387983696,1000.0,0.01097915
1722481410691684,buy,0.010970639950180158,457.0,0.01097615
1722481410691696,buy,0.010970639950180158,543.0,0.01097615
1722481549370013,buy,0.01095625150693579,808.0,0.01096175
1722481549370014,buy,0.01095625150693579,192.0,0.01096175
1722481595115371,buy,0.010946902212300977,1000.0,0.01095235
1722481624102802,buy,0.010954496495387019,1000.0,0.01095995
1722481641630738,buy,0.01093458592446159,1000.0,0.01094005
1722481643533242,buy,0.010921884875564608,874.0,0.01092745
1722481643533246,buy,0.010921884875564608,126.0,0.01092745
1722481644383673,buy,0.010914457939842222,1000.0,0.01092005
1722481644504002,sell,0.01089914705705454,1000.0,0.01089445
1722481645034981,buy,0.010903176506409564,1000.0,0.01090895
1722481662498468,sell,0.010918393722278033,1000.0,0.01091345
1722481694388811,buy,0.010907735208675159,1000.0,0.01091325
1722481711671023,buy,0.010936249570101666,1000.0,0.01094175
1722481778462815,buy,0.010927970785109977,1000.0,0.01093345
1722482008316179,sell,0.010966825496891987,1000.0,0.01096135
1722482035688062,buy,0.010959687663717623,458.0,0.01096525
1722482035689469,buy,0.010959687663717623,458.0,0.01096525
1722482035689469,buy,0.010959687663717623,84.0,0.01096525
1722482185388823,sell,0.010953587173136001,1000.0,0.01094815
1722482205845154,sell,0.010943962667451207,916.0,0.01093855
1722482205874917,sell,0.010943962667451207,84.0,0.01093855
1722482325513745,buy,0.010931573543082546,1000.0,0.01093705
1722482363966254,buy,0.010920065263420542,459.0,0.01092565
1722482363966258,buy,0.010920065263420542,541.0,0.01092565
1722482389972765,sell,0.01093601193925343,970.0,0.01093055
1722482403804639,sell,0.010944816332473213,1000.0,0.01093935
1722482976444812,sell,0.01103788785259247,712.0,0.01103235
1722482976444816,sell,0.01103788785259247,288.0,0.01103235
1722483018486889,buy,0.01101659801903304,1000.0,0.01102215
1722483018496911,buy,0.011015043442810436,1000.0,0.0110206
1722483046708117,buy,0.01102302900575621,1000.0,0.01102855
1722483311841855,sell,0.011022189717235542,1000.0,0.01101675
