timestamp,mid,cash,inventory,turnover,realized_pnl,mtm_pnl
1722496901983425,0.01056125,42.459955838542086,-4521.0,7873.860330497166,42.459955838542086,-5.287455411457913
1722497401984660,0.01054605,42.459955838542086,-4521.0,7873.860330497166,42.459955838542086,-5.218736211457909
1722497901956256,0.01055055,21.403294700810065,-2521.0,7915.997055466484,21.403294700810065,-5.194641849189935
1722498401991630,0.01055335,53.052316803418705,-5521.0,7989.818802924348,53.052316803418705,-5.212728546581289
1722498901998720,0.010525050000000001,53.07624199176299,-5521.0,8053.215153182698,53.07624199176299,-5.0325590582370126
1722499403952777,0.01053485,53.10716653256184,-5521.0,8158.453830352934,53.10716653256184,-5.055740317438158
1722499903972707,0.010527149999999999,63.64013986889315,-6521.0,8190.050819524243,63.64013986889315,-5.007405281106848
1722500403979272,0.01053105,73.69579249694303,-7473.0,8221.17025147332,73.69579249694303,-5.002744153056966
1722500903978144,0.01054515,42.113508628026864,-4473.0,8337.064317993409,42.113508628026864,-5.054947321973138
1722501403992296,0.01059175,105.51604934708399,-10473.0,8400.466858712465,105.51604934708399,-5.411348402916019
1722501903962815,0.01057595,116.11815895624792,-11473.0,8432.25751500238,116.11815895624792,-5.219715393752082
1722502403989372,0.010591050000000001,126.69453613534472,-12473.0,8442.833892181477,126.69453613534472,-5.407630514655295
1722502903992376,0.01059275,105.51183975231196,-10473.0,8485.204990776178,105.51183975231196,-5.426030997688045
1722503404482723,0.01060055,105.51183975231196,-10473.0,8485.204990776178,105.51183975231196,-5.507720397688047
1722503904497538,0.01061585,158.64666732324784,-15473.0,8580.771792482621,158.64666732324784,-5.6123797267521525
1722504404962093,0.01059455,169.2844242667127,-16473.0,8633.828002769133,169.2844242667127,-5.239597883287274
1722504904972909,0.01057185,164.29882544971892,-15999.0,8744.67902735671,164.29882544971892,-4.840202700281083
1722505404989796,0.01055815,185.4926297320854,-17999.0,8786.992273036907,185.4926297320854,-4.5435121179146165
1722505904964486,0.01053005,196.07446123334648,-18999.0,8839.701491186088,196.07446123334648,-3.9859587166534993
1722506404979165,0.010527749999999999,206.6020287972186,-19999.0,8850.22905874996,206.6020287972186,-3.94244345278139
1722506904954602,0.01053115,217.16113293531612,-20999.0,8902.843635463229,217.16113293531612,-3.9824859146838776
1722507404962022,0.01055625,206.62810149393806,-19999.0,8934.472066769695,206.62810149393806,-4.486342256061931
1722507904993950,0.010543750000000001,201.22693394528227,-19486.0,8971.198813260435,201.22693394528227,-4.228578554717757
1722508404952992,0.01056275,190.66643575196832,-18486.0,8981.75931145375,190.66643575196832,-4.5965607480316635
1722508904952716,0.01056275,211.82231741142994,-20486.0,9002.915193113211,211.82231741142994,-4.566179088570038
1722509404980635,0.01058585,264.8847620722076,-25503.0,9140.553060771254,264.8847620722076,-5.08617047779245
1722509904955615,0.01058775,254.30325520503047,-24503.0,9151.13456763843,254.30325520503047,-5.1283830449695245
1722510404981921,0.010545849999999999,243.72121337789798,-23503.0,9246.136594560807,243.72121337789798,-4.1378991721019815
1722510904975853,0.010513950000000001,201.65016597448255,-19503.0,9288.207641964222,201.65016597448255,-3.4034008755174625
1722511404973093,0.01051175,159.76544304359092,-15503.0,9393.15989517659,159.76544304359092,-3.1982172064090832
1722511905002277,0.01046655,44.43344414828202,-4503.0,9508.491894071898,44.43344414828202,-2.6974305017179816
1722512404981991,0.01041775,-80.91050661083749,7497.0,9654.687524884845,-80.91050661083749,-2.8086348608374863
1722512904976503,0.01047455,-122.38519375426043,11497.0,9800.423373389802,-122.38519375426043,-1.959292404260438
1722513404982633,0.01048695,-111.90129837705963,10497.0,9873.794430009733,-111.90129837705963,-1.8197842270596283
1722513904981435,0.01050065,-80.61767460738822,7497.0,9988.747097882755,-80.61767460738822,-1.8943015573882178
1722514404996752,0.01052385,3.26235972731783,-503.0,10198.612943232329,3.26235972731783,-2.0311368226821696
1722514904978436,0.01061175,180.22446763933775,-17203.0,10721.802171021804,180.22446763933775,-2.329467610662249
1722515404961039,0.01056065,159.0626816321964,-15203.0,10912.015544887872,159.0626816321964,-1.490880317803601
1722515904994926,0.01061395,169.60710871136118,-16203.0,11070.772509326453,169.60710871136118,-2.370723138638823
1722516404995623,0.01058665,190.8710805877198,-18203.0,11134.413742464794,190.8710805877198,-1.8377093622801794
1722516904972385,0.01063495,201.50319772064972,-19203.0,11187.47847164902,201.50319772064972,-2.7197471293502815
1722517404977809,0.01063895,254.77808014568978,-24203.0,11240.75335407406,254.77808014568978,-2.7164267043102086
1722517904956138,0.01057315,255.3198355217543,-24258.0,11346.158089187655,255.3198355217543,-1.1636371782456933
1722518404976185,0.01054395,255.4379806350887,-24267.0,11451.56690893033,255.4379806350887,-0.43205401491130146
1722518904998579,0.010520950000000001,270.96694677622105,-25744.0,11572.312917951836,270.96694677622105,0.11560997622103741
1722519404953539,0.01040125,124.46170469373475,-11744.0,11823.629144833929,124.46170469373475,2.3094246937347407
1722519904973296,0.01046365,31.10995138547407,-2744.0,12083.537231999566,31.10995138547407,2.3976957854740704
1722520404969024,0.010443049999999999,-41.77166108779247,4256.0,12240.156606616796,-41.77166108779247,2.6739597122075267
1722520904971078,0.01043405,-49.98442663291067,5054.0,12436.46012053269,-49.98442663291067,2.749262067089333
1722521404979827,0.01040515,-112.2994339852923,11054.0,12519.686121960836,-112.2994339852923,2.7190941147077012
1722521904984499,0.010391049999999999,-117.31216802889118,11536.0,12649.4994277255,-117.31216802889118,2.558984771108811
1722522405008330,0.01031485,-151.35203453748485,14829.0,12921.235754211099,-151.35203453748485,1.6068761125151525
1722522904976878,0.01020295,-110.93463127237277,10821.0,14044.25945721172,-110.93463127237277,-0.5285093223727699
1722523404966866,0.01017475,-69.90262154533858,6821.0,14248.67568778737,-69.90262154533858,-0.5006517953385838
1722523904962119,0.01007985,-79.8768909730648,7821.0,14945.714839758133,-79.8768909730648,-1.0423841230648065
1722524404979640,0.01001105,4.894809747654774,-597.0,15312.415858842294,4.894809747654774,-1.081787102345226
1722524904995827,0.01003145,9.423804962125542,-1003.0,17752.20945269241,9.423804962125542,-0.6377393878744577
1722525404987166,0.01009815,82.27773801263078,-8231.0,18311.66201544118,82.27773801263078,-0.8401346373692178
1722525904995771,0.010148850000000001,-39.46332552794006,3818.0,19583.03797586829,-39.46332552794006,-0.7150162279400547
1722526404969809,0.01018005,82.40304668572125,-8182.0,20313.331880538004,82.40304668572125,-0.8901224142787498
1722526904997523,0.01018875,106.92372821959015,-10590.0,21063.754562610124,106.92372821959015,-0.9751342804098471
1722527404962037,0.01016135,117.21590413114723,-11590.0,21541.518919906288,117.21590413114723,-0.5541423688527658
1722527905012242,0.01015855,178.66042256703219,-17621.0,21775.528065102484,178.66042256703219,-0.34338698296781445
1722528406980883,0.010183850000000001,67.40171148326112,-6526.0,23382.37247489242,67.40171148326112,0.941906383261113
1722528906983915,0.01008475,-9.671574673570673,1088.0,23953.988665996883,-9.671574673570673,1.3006333264293275
1722529406989677,0.01006595,-24.770280832875184,2587.0,24632.584549085102,-24.770280832875184,1.2703318171248164
1722529906988491,0.010006049999999999,35.449303157332864,-3413.0,25733.670223988483,35.449303157332864,1.29865450733287
1722530406999564,0.00990835,-54.32301349102115,5587.0,27173.506709729525,-54.32301349102115,1.0349379589788512
1722530906984809,0.01005265,-44.47838411797717,4587.0,27783.487012522473,-44.47838411797717,1.6331214320228256
1722531406995667,0.01002315,-34.303840037634245,3587.0,28095.353969131993,-34.303840037634245,1.6491990123657558
1722531906983004,0.00995095,-54.33482963051245,5587.0,28474.657407342434,-54.33482963051245,1.2611280194875505
1722532406991050,0.00995435,-44.23878236492851,4587.0,28963.990958447775,-44.23878236492851,1.4218210850714925
1722532906961982,0.01001465,-4.373686329105711,587.0,29143.73047254081,-4.373686329105711,1.5049132208942888
1722533406970516,0.00998775,-44.23448843699436,4587.0,29303.425714312798,-44.23448843699436,1.579320813005637
1722533907000900,0.00999895,55.768143767132585,-5413.0,29523.548091728746,55.768143767132585,1.6438274171325844
1722534406978069,0.00996565,6.041524077871921,-413.0,29752.337640050275,6.041524077871921,1.9257106278719212
1722534906983712,0.01002215,166.31861163152584,-16413.0,30232.899871954283,166.31861163152584,1.825063681525819
1722535406976514,0.010025550000000001,226.54738306884926,-22413.0,30413.564413733428,226.54738306884926,1.8447309188492227
1722535906971514,0.00981625,17.787707671366753,-1206.0,32034.869847038895,17.787707671366753,5.949310171366752
1722536406965553,0.00998915,45.58018155376282,-3874.0,33735.03754737023,45.58018155376282,6.8822144537628205
1722536906967845,0.00999585,49.178987773876926,-4215.0,34390.49081040645,49.178987773876926,7.046480023876924
1722537406973093,0.00989545,1.7489380688628398,595.0,34907.81008977676,1.7489380688628398,7.63673081886284
1722537906966602,0.00982425,-43.08400439223804,5144.0,35295.87698777716,-43.08400439223804,7.4519376077619555
1722538406991328,0.00985645,35.67657848761838,-2856.0,35787.81469982018,35.67657848761838,7.526557287618381
1722538906985464,0.009907550000000001,15.829063596874896,-856.0,35965.92584661974,15.829063596874896,7.348200796874895
1722539406988424,0.009935349999999999,20.85540514618259,-1359.0,36149.64204719454,20.85540514618259,7.353264496182591
1722539906994226,0.009944950000000001,13.72519368528431,-641.0,36335.438556290916,13.72519368528431,7.350480735284309
1722540406898886,0.01000095,53.6063196230024,-4641.0,36535.040617652325,53.6063196230024,7.191910673002397
1722540906998359,0.00998335,77.14558809081348,-6992.0,36718.690880052505,77.14558809081348,7.34200489081347
1722541406984827,0.00997485,117.1434491440709,-10992.0,36778.718183291814,117.1434491440709,7.499897944070895
1722541906990856,0.01003895,147.22860214943793,-13992.0,36828.825378801586,147.22860214943793,6.763613749437951
1722542406995824,0.01003095,177.39819915650233,-16992.0,36919.18655171909,177.39819915650233,6.952296756502335
1722542906966298,0.01006035,157.36933086672875,-14992.0,37099.92101312558,157.36933086672875,6.544563666728749
1722543407001494,0.01010275,248.2838831541323,-23992.0,37251.40815323471,248.2838831541323,5.898705154132273
1722543906962643,0.01006345,265.3361472640201,-25679.0,37429.71413436583,265.3361472640201,6.91681471402012
1722544406981718,0.010085150000000001,215.1371368033037,-20679.0,37701.290423674836,215.1371368033037,6.586319953303672
1722544906919437,0.01020365,163.70596144748473,-15679.0,38261.2083289193,163.70596144748473,3.722933097484713
1722545406973377,0.01028395,245.46671157354226,-23679.0,38671.09504828367,245.46671157354226,1.9530595235422652
1722545906959657,0.01031575,255.64338805193253,-24679.0,39154.820764110504,255.64338805193253,1.0609938019325398
1722546406961851,0.01035325,218.99038285853155,-21134.0,39460.206648239306,218.99038285853155,0.18479735853156853
1722546906953568,0.01031845,177.62657872996422,-17134.0,39687.85796410776,177.62657872996422,0.830256429964237
1722547406969396,0.01029995,2.72202037317947,-134.0,39945.04127710599,2.72202037317947,1.3418270731794701
1722547906948193,0.010389550000000001,96.15160967263144,-9134.0,40100.80120555371,96.15160967263144,1.2534599726314326
1722548407000383,0.010446549999999999,242.07804132910422,-23134.0,40288.54359796279,242.07804132910422,0.40755362910425674
1722548907000036,0.01047295,231.53237074366598,-22134.0,40424.9722235683,231.53237074366598,-0.27590455633401234
1722549406987292,0.01040745,169.34897025324258,-16134.0,40549.903571297626,169.34897025324258,1.4351719532425875
1722549906986589,0.01043085,133.09866431395267,-12652.0,40711.021828921184,133.09866431395267,1.1275501139526511
1722550406976137,0.01050065,258.74261660792473,-24652.0,40941.64181829313,258.74261660792473,-0.11940719207530037
1722550906991507,0.01055845,195.47869931842354,-18652.0,41152.17814659716,195.47869931842354,-1.4575100815764586
1722551406955966,0.01059095,216.60893459440254,-20652.0,41342.89971375528,216.60893459440254,-2.1153648055974656
1722551906969771,0.010579100000000001,132.61504646336212,-12704.0,41511.494834879166,132.61504646336212,-1.7818399366378799
1722552406950494,0.010561850000000001,111.5582110199071,-10704.0,41574.82558198372,111.5582110199071,-1.495831380092909
1722552906992121,0.01053805,79.91680004036648,-7704.0,41606.466992963266,79.91680004036648,-1.2683371596335178
1722553406963660,0.01056725,48.37891838513313,-4704.0,41680.308716419655,48.37891838513313,-1.3294256148668708
1722553906965792,0.01051005,27.42854755066864,-2704.0,41807.04976654907,27.42854755066864,-0.9906276493313619
1722554406975208,0.01046905,-67.01844646920216,6296.0,41901.49676056894,-67.01844646920216,-1.105307669202162
1722554906969688,0.01046675,-67.01844646920216,6296.0,41901.49676056894,-67.01844646920216,-1.1197884692021631
1722555406953614,0.01049695,-108.83557957194287,10296.0,41943.31389367168,-108.83557957194287,-0.7589823719428779
1722555906965301,0.01055735,-56.07514691369368,5296.0,41996.07432632993,-56.07514691369368,-0.16342131369368218
1722556406967704,0.01059455,-3.130570848556241,296.0,42070.1983377312,-3.130570848556241,0.0054159514437590595
1722556907470304,0.01052395,-84.54529094939826,8012.0,42319.98848283078,-84.54529094939826,-0.2274035493982609
1722557407460277,0.01053195,-116.11401152651106,11012.0,42351.55720340789,-116.11401152651106,-0.1361781265110693
1722557907493353,0.01058955,-116.1287487404445,11012.0,42414.996851831405,-116.1287487404445,0.4833758595555082
1722558407480951,0.010511949999999999,-137.18128951641765,13012.0,42478.21919876406,-137.18128951641765,-0.39979611641766155
1722558907482346,0.010504349999999999,-158.1016114024054,15012.0,42541.123642890016,-158.1016114024054,-0.4103092024054149
1722559407502474,0.01053545,-189.6777273264179,18012.0,42614.83588678737,-189.6777273264179,0.08679807358208791
1722559907478667,0.01050825,-263.2855532756936,25012.0,42709.504464221354,-263.2855532756936,-0.45320427569356525
1722560407465137,0.01043665,-263.2930982823288,25012.0,42772.24284036608,-263.2930982823288,-2.251608482328777
1722560907486928,0.01045105,-273.7455436193873,26012.0,42824.431947884696,-273.7455436193873,-1.8928310193873017
1722561407455059,0.010453549999999999,-221.555467478075,21012.0,42918.302689378696,-221.555467478075,-1.9054748780750117
1722561907482532,0.01042335,-231.9818832511514,22012.0,42949.62595520804,-231.9818832511514,-2.5431030511514052
1722562407471551,0.01038025,-252.8106036860965,24012.0,43032.73680034383,-252.8106036860965,-3.560040686096471
1722562907447359,0.010402149999999999,-221.61724912377161,21012.0,43084.77058320035,-221.61724912377161,-3.047273323771634
1722563407475412,0.01044395,-200.77116127185636,19012.0,43126.50507730176,-200.77116127185636,-2.2107838718563357
1722563907476682,0.01038505,-200.77116127185636,19012.0,43126.50507730176,-200.77116127185636,-3.3305906718563563
1722564407494990,0.01040715,-211.14724732202382,20012.0,43136.88116335192,-211.14724732202382,-2.8793615220237996
1722564907455778,0.01036355,-231.87434368828104,22012.0,43178.45203867568,-231.87434368828104,-3.751881088281067
1722565407470675,0.01024605,-252.4893171791003,24012.0,43322.3915381365,-252.4893171791003,-6.461164579100313
1722565907456947,0.01015705,-255.20626450888994,24274.0,43539.488687995996,-255.20626450888994,-8.654032808889923
1722566407496477,0.01019855,-234.77640712264886,22274.0,43641.15007555028,-234.77640712264886,-7.613904422648858
1722566907486799,0.01026795,-181.75094749884943,17103.0,43813.39581567339,-181.75094749884943,-6.138198648849425
1722567407990003,0.01024215,-120.34496408970456,11103.0,43895.23962538752,-120.34496408970456,-6.626372639704556
1722567907980229,0.010237050000000001,-120.35390327753447,11103.0,43915.72561969496,-120.35390327753447,-6.691937127534459
1722568407956908,0.01026785,-110.09526916193875,10103.0,43967.1340734962,-110.09526916193875,-6.35918061193874
1722568907978097,0.01031085,-99.88107548436784,9103.0,43997.89396874701,-99.88107548436784,-6.0214079343678435
1722569407945641,0.010305749999999999,-68.92998745218077,6103.0,44028.8450567792,-68.92998745218077,-6.033995202180776
1722569907953296,0.01027235,3.31057669405822,-897.0,44101.08562092544,3.31057669405822,-5.903721255941779
1722570407962570,0.010276750000000001,3.3308151122691068,-897.0,44142.17732503039,3.3308151122691068,-5.887429637730893
1722570907959128,0.01030695,23.923400198660065,-2897.0,44183.342336925416,23.923400198660065,-5.935833951339937
1722571407984817,0.010261349999999999,54.88640543430193,-5897.0,44214.30534216105,54.88640543430193,-5.624775515698069
1722571907954023,0.01022845,24.258319450205,-2897.0,44306.58899847703,24.258319450205,-5.373500199795
1722572407976701,0.01024595,44.74117033283011,-4897.0,44327.07184935966,44.74117033283011,-5.433246817169895
1722572907957313,0.01026115,24.26073272145132,-2897.0,44368.07869755505,24.26073272145132,-5.465818828548681
1722573407960570,0.01023485,3.7889041585819268,-897.0,44409.05429337289,3.7889041585819268,-5.391756291418073
1722573907958274,0.01025585,-16.71709336307626,1103.0,44450.068426489175,-16.71709336307626,-5.404890813076259
1722574407987084,0.01023255,-47.486487030413166,4103.0,44501.279923625545,-47.486487030413166,-5.502334380413167
1722574907988410,0.01024735,-37.232469996957526,3103.0,44532.035768401,-37.232469996957526,-5.4349429469575234
1722575407954142,0.010214250000000001,-37.2090323684025,3103.0,44572.9305234122,-37.2090323684025,-5.5142146184024945
1722575907951651,0.01016305,-37.2090323684025,3103.0,44572.9305234122,-37.2090323684025,-5.673088218402498
1722576407998504,0.01020565,-57.55484776149035,5103.0,44634.021838517634,-57.55484776149035,-5.47541581149035
1722576907958386,0.01017785,-47.35034418972392,4103.0,44664.605001490665,-47.35034418972392,-5.590625639723918
1722577407965908,0.010144150000000001,-67.60754771206727,6103.0,44684.86220501301,-67.60754771206727,-5.697800262067268
1722577907971258,0.010101249999999999,-108.27939229399531,10103.0,44826.422892139664,-108.27939229399531,-6.226463543995322
1722578407980959,0.01009665,-138.50531890469807,13103.0,44897.03122506455,-138.50531890469807,-6.208913954698062
1722578907998553,0.01007275,-128.40466378425833,12103.0,45008.0003930021,-128.40466378425833,-6.4941705342583305
1722579407981771,0.01002685,-138.38371173520676,13103.0,45118.35524982746,-138.38371173520676,-7.0018961852067605
1722579907973214,0.00997315,-178.29884003856722,17103.0,45337.9348952163,-178.29884003856722,-7.72805558856723
1722580407973248,0.00994575,-143.83350566889897,13607.0,45580.71940733012,-143.83350566889897,-8.501685418898973
1722580908002020,0.010016549999999999,-113.87378428448963,10607.0,45710.68894328052,-113.87378428448963,-7.628238434489646
1722581407989688,0.01005975,-123.81141345072294,11607.0,45901.524263026164,-123.81141345072294,-7.047895200722948
1722581907964244,0.01009415,-63.30171545603875,5607.0,45962.03396102084,-63.30171545603875,-6.703816406038754
1722582407971481,0.009984650000000001,-53.22478799476638,4607.0,46152.81112884906,-53.22478799476638,-7.225505444766377
1722582907921632,0.00998255,-83.28599521981232,7607.0,46242.85451236131,-83.28599521981232,-7.348737369812326
1722583408002663,0.00999675,-83.25389709505791,7607.0,46382.472374148434,-83.25389709505791,-7.20861984505791
1722583907982002,0.00997265,-93.26099529395432,8607.0,46452.44872130439,-93.26099529395432,-7.426396743954328
1722584407984369,0.01001085,-73.31242175177343,6607.0,46592.19141499846,-73.31242175177343,-7.170735801773432
1722584907986132,0.010002549999999999,6.993234401194551,-1393.0,46732.68728839981,6.993234401194551,-6.940317748805448
1722585407954040,0.0100174,6.992737577302821,-1393.0,46752.71229531669,6.992737577302821,-6.961500622697178
1722585909957759,0.009993450000000001,-33.0347267711215,2607.0,46832.8073259226,-33.0347267711215,-6.981802621121496
1722586409990956,0.00996845,-48.026227214759594,4108.0,46867.80243452181,-48.026227214759594,-7.075834614759593
1722586909979808,0.00991645,-67.83258115810054,6108.0,47026.66390737732,-67.83258115810054,-7.262904558100537
1722587409973589,0.01001895,-57.91299748207767,5108.0,47116.02964966951,-57.91299748207767,-6.736200882077668
1722587909988181,0.01005175,2.3211140843879097,-892.0,47216.40790726625,2.3211140843879097,-6.64504691561209
1722588409996783,0.01005155,2.3176069721359625,-892.0,47276.652427650166,2.3176069721359625,-6.648375627864038
1722588909762245,0.01006665,22.408165849023547,-2892.0,47296.74298652705,22.408165849023547,-6.704585950976451
1722589409976103,0.010068549999999999,42.605970775159804,-4892.0,47377.4453439836,42.605970775159804,-6.649375824840192
1722589909988907,0.01009915,103.37901207443248,-10892.0,47478.62691798954,103.37901207443248,-6.620929725567507
1722590409954463,0.01011475,123.59404180697041,-12892.0,47599.69382745957,123.59404180697041,-6.8053151930296
1722590909975459,0.01009695,103.40698314109811,-10892.0,47660.31560879262,103.40698314109811,-6.56899625890189
1722591409966091,0.01011375,143.93214194708779,-14892.0,47741.297424904944,143.93214194708779,-6.681823052912193
1722591909954316,0.01019075,255.76826088837583,-25892.0,47914.20447634592,255.76826088837583,-8.090638111624173
1722592409980603,0.01016265,255.73249889451958,-25892.0,47995.68534706582,255.73249889451958,-7.398834905480413
1722592909979625,0.010166350000000001,245.57950735284837,-24892.0,48066.791338764924,245.57950735284837,-7.481276847151662
1722593409956190,0.01011225,245.5856010311507,-24892.0,48188.61949923001,245.5856010311507,-6.128525968849289
1722593909981345,0.01014195,235.47551952083313,-23892.0,48259.678948638444,235.47551952083313,-6.835949879166861
1722594409994871,0.010200299999999999,204.95617543771763,-20892.0,48310.576508604194,204.95617543771763,-8.148492162282338
1722594909997409,0.010155850000000001,174.43088183510542,-17892.0,48361.42085884472,174.43088183510542,-7.277586364894603
1722595409961497,0.01019035,235.29757751596796,-23878.0,48442.59065297283,235.29757751596796,-8.027599784032049
1722595909994103,0.01024415,235.24600719475362,-23878.0,48544.697326006586,235.24600719475362,-9.363806505246401
1722596409955812,0.01026355,235.23445210351443,-23878.0,48667.8291353713,235.23445210351443,-9.838594796485552
1722596909960505,0.010209949999999999,214.76408692620097,-21878.0,48749.81757231452,214.76408692620097,-8.609199173798999
1722597409964648,0.01019545,214.77794428695034,-21878.0,48811.04220166489,214.77794428695034,-8.278110813049665
1722597909981517,0.01023595,225.01084385195495,-22878.0,48841.75882569234,225.01084385195495,-9.167220248045055
1722598409962310,0.010189750000000001,214.79828234758756,-21878.0,48892.85637404129,214.79828234758756,-8.133068152412449
1722598909988743,0.010166350000000001,133.4344474420599,-13878.0,48994.55046655031,133.4344474420599,-7.654157857940106
1722599409962876,0.01018035,113.14658604636867,-11878.0,49055.41545201275,113.14658604636867,-7.775611253631325
1722599909959287,0.01016805,123.46187598898435,-12878.0,49147.11184343463,123.46187598898435,-7.482271911015644
1722600409959656,0.01016915,82.78247247092438,-8878.0,49228.56240587686,82.78247247092438,-7.499241229075622
1722600909993669,0.01015425,52.27893673729502,-5878.0,49299.75898977046,52.27893673729502,-7.407744762704979
1722601409987972,0.01009445,-68.98107879389765,6122.0,49461.455940229665,-68.98107879389765,-7.182855893897653
