timestamp,mid,cash,inventory,turnover,realized_pnl,mtm_pnl
1722472801997558,0.01111095,-11.236926109513517,1000.0,187.62678435884354,-11.236926109513517,-0.1259761095135179
1722472901970235,0.01109895,-11.236926109513517,1000.0,187.62678435884354,-11.236926109513517,-0.13797610951351658
1722473001997383,0.011093249999999999,-11.236926109513517,1000.0,187.62678435884354,-11.236926109513517,-0.1436761095135175
1722473101999214,0.01108015,-11.236926109513517,1000.0,187.62678435884354,-11.236926109513517,-0.15677610951351717
1722473202001254,0.01105075,-22.290871682774846,2000.0,198.68072993210487,-22.290871682774846,-0.18937168277484773
1722473301963383,0.01106205,-22.284424288565205,2000.0,220.7669687645884,-22.284424288565205,-0.16032428856520298
1722473401973035,0.01107465,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.13638685999837463
1722473501961627,0.01110765,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.07038685999837568
1722473601984536,0.01109545,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.09478685999837566
1722473701974568,0.01108755,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.11058685999837436
1722473801989253,0.01108735,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.11098685999837699
1722473901998135,0.01111645,-22.285686859998375,2000.0,242.8956248834283,-22.285686859998375,-0.05278685999837407
1722474001988829,0.01110995,-11.163677336298646,1000.0,254.01763440712804,-11.163677336298646,-0.05372733629864612
1722474101999113,0.01110585,-0.04918765968621841,0.0,265.13212408374045,-0.04918765968621841,-0.04918765968621841
1722474201987314,0.01113245,-0.04918765968621841,0.0,265.13212408374045,-0.04918765968621841,-0.04918765968621841
1722474301978888,0.01111885,-0.0390040628700703,0.0,287.40865468888984,-0.0390040628700703,-0.0390040628700703
1722474401993537,0.011096149999999999,-0.0390040628700703,0.0,287.40865468888984,-0.0390040628700703,-0.0390040628700703
1722474501970964,0.011063449999999999,-0.0390040628700703,0.0,287.40865468888984,-0.0390040628700703,-0.0390040628700703
1722474601995741,0.01103885,-11.091523641580352,1000.0,298.46117426760014,-11.091523641580352,-0.052673641580351926
1722474701973302,0.01106575,-0.047190721715861805,0.0,309.5055071874646,-0.047190721715861805,-0.047190721715861805
1722474801952896,0.01102345,-11.10778560761451,1000.0,320.56610207336325,-11.10778560761451,-0.0843356076145092
1722474901971195,0.01101815,-11.108436305061641,1000.0,342.5952529666979,-11.108436305061641,-0.0902863050616407
1722475001987631,0.01100725,-11.104949200774193,1000.0,364.62142874448176,-11.104949200774193,-0.09769920077419414
1722475101965250,0.01100605,-0.09827433166221411,0.0,375.62810361359374,-0.09827433166221411,-0.09827433166221411
1722475201976657,0.01099595,-0.09199703803013115,0.0,397.62922025671855,-0.09199703803013115,-0.09199703803013115
1722475301976535,0.010995350000000001,10.911501867939405,-1000.0,408.6327191626881,10.911501867939405,-0.08384813206059505
1722475401975971,0.01098115,-0.06043983680416831,0.0,419.6046608674317,-0.06043983680416831,-0.06043983680416831
1722475501969832,0.01097935,-11.03621783435922,1000.0,430.5804388649867,-11.03621783435922,-0.05686783435922038
1722475601981383,0.01100365,-11.03621783435922,1000.0,430.5804388649867,-11.03621783435922,-0.03256783435922017
1722475701977715,0.01101705,-11.03621783435922,1000.0,430.5804388649867,-11.03621783435922,-0.019167834359219427
1722475801997142,0.01101545,-11.03621783435922,1000.0,430.5804388649867,-11.03621783435922,-0.020767834359221027
1722475901961236,0.01100285,10.994278923020506,-1000.0,452.6109356223664,10.994278923020506,-0.008571076979494663
1722476001979711,0.01100655,21.99077603111067,-2000.0,463.6074327304566,21.99077603111067,-0.022323968889331525
1722476101953336,0.01100405,21.99077603111067,-2000.0,463.6074327304566,21.99077603111067,-0.017323968889328967
1722476201978971,0.01094175,-32.788183255936346,3000.0,540.302288378202,-32.788183255936346,0.03706674406365096
1722476301999808,0.010994199999999999,0.15459080154675497,0.0,595.239853737312,0.15459080154675497,0.15459080154675497
1722476401958182,0.01100895,0.15459080154675497,0.0,595.239853737312,0.15459080154675497,0.15459080154675497
1722476501963543,0.011078649999999999,55.38931540252899,-5000.0,650.4745783382942,55.38931540252899,-0.003934597471001666
1722476601986188,0.011082950000000001,55.40881756059448,-5000.0,694.7762566056175,55.40881756059448,-0.005932439405526679
1722476701996967,0.01110015,66.48841910523782,-6000.0,750.2753215043164,66.48841910523782,-0.1124808947621716
1722476801962375,0.01107845,55.40660307542324,-5000.0,761.357137534131,55.40660307542324,0.014353075423244377
1722476901961653,0.01108795,55.40660307542324,-5000.0,761.357137534131,55.40660307542324,-0.033146924576755055
1722477001986821,0.011082950000000001,66.49982659409743,-6000.0,772.4503610528051,66.49982659409743,0.002126594097418888
1722477101964802,0.01106875,22.242142177518424,-2000.0,816.7080454693842,22.242142177518424,0.10464217751842497
1722477201970386,0.011066949999999999,22.252247864163685,-2000.0,838.8462273875481,22.252247864163685,0.11834786416368814
1722477301992619,0.01106565,22.252247864163685,-2000.0,838.8462273875481,22.252247864163685,0.12094786416368564
1722477401970795,0.01106365,11.201935681472909,-1000.0,849.8965395702388,11.201935681472909,0.13828568147290987
1722477501984829,0.01105795,11.201935681472909,-1000.0,849.8965395702388,11.201935681472909,0.14398568147290902
1722477602003240,0.01107995,22.271983240085543,-2000.0,860.9665871288514,22.271983240085543,0.11208324008554271
1722477701961214,0.01108095,22.271983240085543,-2000.0,860.9665871288514,22.271983240085543,0.11008324008554382
1722477801994818,0.01107025,33.35707171679206,-3000.0,872.051675605558,33.35707171679206,0.14632171679206607
1722477901970966,0.01105475,11.260663232318624,-1000.0,916.2435894794701,11.260663232318624,0.20591323231862368
1722478001990217,0.01103115,-10.812669004121414,1000.0,938.3169217159101,-10.812669004121414,0.21848099587858627
1722478101968149,0.01104435,-10.812669004121414,1000.0,938.3169217159101,-10.812669004121414,0.2316809958785857
1722478201990964,0.01104165,-10.812669004121414,1000.0,938.3169217159101,-10.812669004121414,0.22898099587858667
1722478301990087,0.01108455,-10.812669004121414,1000.0,938.3169217159101,-10.812669004121414,0.27188099587858616
1722478401956349,0.01110075,-10.8212697928603,1000.0,960.5063885200143,-10.8212697928603,0.27948020713970045
1722478501954467,0.01107835,-33.00821061473655,3000.0,982.6933293418906,-33.00821061473655,0.22683938526345315
1722478601988864,0.01103655,0.24666784546202258,0.0,1015.9482078020892,0.24666784546202258,0.24666784546202258
1722478701950304,0.01106235,11.313037585995362,-1000.0,1027.0145775426224,11.313037585995362,0.2506875859953617
1722478801981197,0.01100155,11.319000439147143,-1000.0,1049.007863562858,11.319000439147143,0.31745043914714266
1722478901991310,0.01100055,33.33959199089433,-3000.0,1093.059939460559,33.33959199089433,0.3379419908943291
1722479001955076,0.01100285,11.324119004011838,-1000.0,1137.0632325714632,11.324119004011838,0.3212690040118371
1722479101991456,0.01101125,11.35097900281015,-1000.0,1159.0465664758092,11.35097900281015,0.33972900281014873
1722479201979458,0.01101875,22.356760530829597,-2000.0,1170.0523480038287,22.356760530829597,0.31926053082959527
1722479302005206,0.01103285,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.2881087010042762
1722479401986899,0.01100715,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.3652087010042777
1722479501978739,0.01101395,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.3448087010042826
1722479601955401,0.01102215,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.3202087010042831
1722479701953919,0.01102975,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.2974087010042794
1722479802000593,0.01103555,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.2800087010042773
1722479901972550,0.01104155,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.26200870100427665
1722480001977661,0.01103725,33.38665870100428,-3000.0,1181.0822461740033,33.38665870100428,0.27490870100427856
1722480101960142,0.01103665,11.338121101431495,-1000.0,1247.270021250174,11.338121101431495,0.30147110143149547
1722480201940483,0.01102215,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.32325550997800434
1722480301969633,0.01103825,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.2910555099780048
1722480401983862,0.011000349999999999,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.36685550997800576
1722480501964794,0.01101645,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.33465550997800264
1722480601992109,0.01101325,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.34105550997800194
1722480632628000,0.01101605,22.367555509978004,-2000.0,1258.2994556587205,22.367555509978004,0.33545550997800433
